employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
7403,0,27,1,1,1,2,36,5.0,3,1,0,84,1
13920,8,16,2,1,0,2,36,5.0,9,0,0,93,1
16759,4,33,2,1,1,1,43,5.0,12,1,0,62,1
20812,4,13,2,0,1,1,36,5.0,8,0,0,76,1
70291,8,26,2,1,0,1,38,3.0,8,1,0,80,1
53619,5,2,1,1,0,1,36,5.0,4,0,1,82,1
24154,4,19,1,1,1,1,35,4.0,4,0,1,71,1
9749,7,7,1,0,0,1,24,4.0,2,1,0,53,1
38367,4,10,2,1,1,2,39,4.0,11,1,0,71,1
76567,3,7,1,1,1,1,27,,1,0,1,97,1
4595,4,11,1,0,1,1,32,5.0,5,0,0,73,1
20709,1,7,2,1,1,1,33,5.0,7,0,0,71,1
22736,7,4,2,1,1,1,41,5.0,13,0,0,62,1
26364,7,23,2,1,0,2,39,3.0,2,1,0,47,1
78178,4,2,1,1,0,2,51,3.0,17,0,0,73,1
1988,5,4,2,0,0,2,34,5.0,5,1,0,67,1
65035,1,4,2,0,1,1,34,5.0,7,1,0,58,1
61688,0,22,1,1,0,1,28,4.0,2,1,0,88,1
46337,8,13,1,1,0,1,35,3.0,3,1,0,83,1
6927,0,22,1,1,1,3,27,,1,1,0,86,1
44039,5,27,1,1,0,1,30,3.0,6,0,0,85,1
57783,8,6,1,1,1,1,24,,1,0,1,87,1
73958,4,2,2,0,1,1,38,5.0,10,1,0,59,1
18691,0,1,2,1,1,1,32,5.0,4,1,0,90,1
23927,5,15,2,0,0,1,37,3.0,7,0,0,74,1
37109,4,15,2,1,0,1,54,5.0,16,1,0,97,1
37028,5,7,2,0,0,2,35,3.0,5,1,0,67,1
59795,5,22,1,1,0,1,30,5.0,2,1,0,69,1
16886,8,26,1,1,0,1,25,3.0,2,0,0,91,1
55625,8,22,1,1,2,1,26,4.0,4,1,1,90,1
9156,7,2,1,1,0,1,46,5.0,4,1,0,55,1
75401,5,2,1,0,0,1,32,3.0,5,1,0,69,1
44908,4,4,2,0,0,1,43,3.0,7,1,0,61,1
57535,0,27,1,1,1,1,28,5.0,2,1,0,86,1
39176,8,7,2,0,0,1,41,3.0,6,0,0,93,1
72846,0,22,2,1,0,1,32,4.0,2,0,0,85,1
35714,8,22,1,1,1,1,29,3.0,6,1,0,78,1
71255,0,25,2,1,0,1,37,3.0,10,1,0,84,1
27385,3,7,1,0,0,1,30,,1,1,0,58,1
14742,4,3,2,1,0,1,45,4.0,7,1,0,95,1
51243,7,10,2,1,1,1,50,5.0,7,0,0,59,1
66014,4,14,1,1,0,2,38,5.0,3,1,0,57,1
58275,7,2,2,1,0,1,38,4.0,7,1,0,70,1
55134,7,4,1,1,0,1,37,5.0,3,0,0,62,1
57802,4,13,1,0,1,1,35,5.0,3,1,0,59,1
513,8,25,2,1,1,1,36,5.0,8,1,0,76,1
2123,7,12,1,1,1,1,26,3.0,2,0,0,58,1
45952,4,15,1,1,0,1,33,4.0,7,1,0,57,1
70837,1,2,0,1,0,2,24,5.0,2,1,0,62,1
15457,8,2,2,1,0,1,36,3.0,10,1,0,74,1
73269,7,27,1,1,0,1,33,4.0,7,1,0,56,1
53237,4,2,1,0,0,4,34,4.0,7,1,0,56,1
18460,8,14,2,1,0,1,45,3.0,16,1,0,78,1
50625,8,13,1,1,1,1,30,4.0,1,0,0,90,1
32148,7,12,1,1,0,1,28,,1,1,0,53,1
7892,8,7,2,0,0,1,45,5.0,3,1,1,90,1
68926,0,15,1,1,0,1,27,3.0,3,1,0,87,1
65246,8,16,1,0,0,1,29,4.0,1,1,0,78,1
43355,4,22,1,0,1,1,29,5.0,3,1,0,59,1
62878,7,5,2,1,0,1,39,3.0,11,1,1,93,1
4984,7,16,1,1,1,1,30,3.0,4,1,0,56,1
32446,4,15,1,1,0,1,36,5.0,3,1,0,64,1
51309,5,17,2,0,0,1,35,5.0,6,0,1,94,1
19510,7,2,1,1,0,1,34,4.0,8,1,0,58,1
41904,7,16,1,1,0,1,35,4.0,9,0,0,93,1
12684,8,17,1,1,0,1,26,5.0,4,1,0,84,1
70809,7,28,2,1,0,2,36,3.0,3,0,0,65,1
56722,7,1,2,1,0,1,36,5.0,4,1,0,47,1
68547,4,15,2,1,1,1,48,5.0,21,1,0,63,1
9779,7,2,1,1,2,1,32,4.0,3,0,0,69,1
13024,4,2,2,0,1,1,48,3.0,7,1,0,58,1
56818,8,2,2,1,0,1,39,5.0,10,1,0,78,1
22734,5,12,1,1,0,1,33,5.0,7,0,1,84,1
64234,4,4,2,0,1,1,45,5.0,7,1,0,62,1
57677,0,22,1,1,1,3,27,3.0,2,1,0,90,1
38428,8,5,2,0,0,1,32,5.0,5,0,0,95,1
61039,7,7,2,1,1,2,34,4.0,3,0,0,67,1
59077,5,27,2,0,0,1,43,2.0,15,1,0,67,1
3706,7,4,1,1,1,1,33,3.0,4,0,1,62,1
45491,8,2,1,1,1,1,25,,1,0,0,96,1
54044,7,2,2,1,0,1,42,3.0,5,1,0,51,1
13969,0,22,1,1,1,2,28,2.0,7,1,0,85,1
70693,7,28,2,1,0,1,30,4.0,6,1,0,50,1
19554,0,22,1,1,1,1,27,,1,0,0,87,1
13012,8,2,2,0,1,1,53,3.0,15,0,0,92,1
12572,1,2,2,0,1,1,33,3.0,7,1,0,61,1
51855,4,16,1,1,0,1,40,5.0,13,0,0,74,1
2957,2,22,2,1,0,1,35,3.0,6,0,1,59,1
66483,7,1,1,1,0,1,39,5.0,8,1,0,52,1
22798,0,25,2,1,0,1,35,3.0,8,1,0,83,1
11079,8,15,1,1,0,1,33,3.0,8,0,0,88,1
48831,4,2,2,0,0,1,53,5.0,13,0,1,73,1
31200,5,13,2,0,0,1,33,5.0,5,1,0,89,1
40198,4,7,1,0,0,1,34,5.0,8,1,0,58,1
5956,7,17,1,1,0,1,43,3.0,9,0,1,59,1
17914,4,24,1,0,0,1,30,5.0,4,0,0,74,1
70670,4,2,1,0,0,1,50,3.0,3,1,0,55,1
3536,4,15,1,0,1,1,27,5.0,3,0,0,96,1
30991,7,1,2,1,0,1,31,5.0,4,0,0,94,1
16658,5,2,1,1,1,1,45,4.0,7,1,0,72,1
65861,7,2,1,1,0,1,43,5.0,11,1,0,51,1
64989,5,2,2,0,0,1,55,5.0,27,1,0,70,1
45255,8,17,1,1,0,1,32,4.0,3,1,0,83,1
38110,4,2,1,1,0,1,51,4.0,22,1,0,61,1
63089,8,2,1,1,1,1,31,,1,1,0,90,1
8392,7,23,2,1,1,1,37,3.0,4,0,0,58,1
25368,7,28,2,1,0,1,30,3.0,7,1,0,50,1
39581,5,21,1,1,0,1,29,5.0,2,1,0,89,1
70899,5,23,1,1,0,1,28,,1,1,0,70,1
71789,8,4,1,0,0,2,30,3.0,3,1,0,79,1
40561,8,2,2,1,1,1,54,5.0,20,1,0,97,1
53945,8,2,1,1,2,3,52,3.0,5,0,0,92,1
910,5,26,1,1,0,2,35,5.0,8,1,0,70,1
56592,4,2,1,1,0,1,50,3.0,17,1,0,61,1
6097,7,4,2,1,0,1,52,3.0,7,1,0,51,1
55683,4,8,1,0,1,1,29,2.0,5,1,0,56,1
45904,0,22,1,1,0,2,27,,1,1,0,87,1
61510,7,7,1,1,0,1,40,3.0,5,0,0,62,1
45916,0,2,1,0,0,1,28,4.0,6,1,1,88,1
46327,5,7,1,1,1,1,32,3.0,7,1,0,64,1
52184,8,4,1,0,0,1,26,4.0,2,0,0,94,1
58470,7,31,1,1,0,4,26,4.0,1,1,0,51,1
39965,4,15,1,1,0,1,39,5.0,4,1,1,60,1
18976,0,22,1,1,1,1,43,3.0,10,0,0,84,1
50977,8,26,1,1,1,1,38,4.0,7,1,0,79,1
78071,0,22,1,1,0,1,30,5.0,7,1,0,91,1
71167,8,15,2,1,1,1,48,4.0,15,1,0,97,1
47254,5,2,1,0,0,1,32,5.0,4,0,0,80,1
10147,2,2,2,1,1,1,52,5.0,6,1,0,47,1
22691,0,7,1,1,1,1,29,5.0,3,0,0,87,1
6886,7,7,1,1,0,1,40,5.0,9,1,0,48,1
73518,7,4,1,1,0,1,45,5.0,6,1,0,50,1
42794,8,22,1,0,0,4,27,,1,1,0,79,1
73451,7,22,1,1,1,1,30,4.0,5,1,0,47,1
34782,8,2,2,1,0,1,46,3.0,3,0,0,88,1
26946,0,25,2,1,0,1,33,4.0,8,1,0,95,1
14470,8,17,2,1,0,1,36,3.0,9,0,1,99,1
12452,7,2,2,1,0,1,39,3.0,5,0,0,60,1
67572,2,20,1,0,0,1,30,5.0,2,1,0,51,1
31591,5,13,1,0,0,1,30,3.0,3,1,0,66,1
48956,1,7,2,0,1,3,32,4.0,8,0,0,94,1
68745,0,22,1,0,0,1,28,3.0,6,1,0,83,1
47245,4,19,2,0,0,1,39,5.0,11,1,0,55,1
64513,0,22,1,1,0,2,28,5.0,6,1,0,87,1
22392,5,29,2,1,0,1,46,3.0,19,1,0,67,1
25291,4,19,1,1,0,1,40,5.0,3,1,0,55,1
15971,4,13,1,1,0,2,32,5.0,2,0,0,78,1
52845,4,22,1,1,0,1,36,2.0,10,1,0,60,1
22907,0,25,2,1,0,2,34,5.0,7,1,0,88,1
62065,7,34,1,0,1,1,27,5.0,4,1,0,50,1
30090,5,22,2,1,0,1,40,3.0,5,0,0,85,1
69830,4,2,1,1,0,1,28,3.0,2,0,0,74,1
17137,8,17,1,0,1,1,28,5.0,2,1,0,99,1
51971,4,27,1,1,0,2,27,3.0,4,0,0,71,1
13749,8,26,1,1,1,1,35,5.0,9,1,0,81,1
49910,8,25,2,1,0,1,36,4.0,8,1,0,79,1
973,8,13,1,1,1,1,27,3.0,3,1,0,87,1
38142,4,7,1,0,1,1,27,,1,1,0,61,1
47665,5,5,1,0,1,1,37,4.0,6,1,0,69,1
14657,5,26,1,1,0,1,29,1.0,4,0,0,79,1
12094,0,22,1,1,1,1,26,5.0,2,1,0,82,1
32601,4,15,1,1,0,2,38,4.0,9,1,0,61,1
12780,8,4,2,1,0,1,47,5.0,2,1,0,82,1
43645,7,13,1,1,0,1,39,5.0,8,1,1,96,1
39983,5,17,2,1,1,2,33,5.0,6,1,0,71,1
18471,0,22,1,1,0,3,31,5.0,3,1,0,98,1
59396,3,12,1,1,1,1,28,2.0,4,1,1,96,1
20103,7,2,1,0,0,1,30,5.0,5,1,0,51,1
10028,3,2,1,1,1,1,28,2.0,4,1,0,60,1
66213,4,15,1,0,0,1,32,5.0,6,0,0,88,1
57578,8,32,1,0,1,1,26,5.0,2,0,1,91,1
19145,8,7,1,1,0,1,29,3.0,3,0,0,92,1
53378,2,15,1,1,0,1,38,5.0,10,1,0,51,1
38222,5,31,2,1,1,1,42,3.0,3,1,0,70,1
35501,0,22,1,1,2,1,29,3.0,2,1,0,91,1
22037,7,2,1,1,0,1,40,3.0,5,1,0,46,1
2413,8,24,1,0,0,1,24,5.0,2,0,0,83,1
2948,1,15,1,1,1,1,27,5.0,3,1,0,64,1
20774,5,10,2,0,1,1,34,5.0,7,1,0,96,1
53983,7,4,2,1,1,1,56,4.0,4,1,1,45,1
31565,5,30,2,0,1,1,35,5.0,8,1,0,88,1
24201,5,2,1,0,1,1,46,5.0,18,0,0,84,1
56789,5,22,1,0,0,1,29,,1,1,0,66,1
44836,0,26,2,1,0,1,42,3.0,15,1,0,83,1
24891,8,7,2,0,0,1,41,1.0,7,1,0,80,1
45653,7,25,1,1,1,1,27,3.0,8,1,0,48,1
35988,7,22,1,1,1,1,29,5.0,4,0,0,64,1
61898,6,7,2,1,0,1,38,5.0,5,1,0,84,1
68321,4,13,2,0,1,1,34,5.0,6,1,0,54,1
14993,5,2,2,0,1,1,37,5.0,8,0,0,86,1
49232,8,2,1,0,0,1,42,5.0,11,0,0,81,1
43098,2,2,2,0,2,1,53,5.0,19,0,0,59,1
22132,0,29,1,1,1,1,27,3.0,3,1,0,98,1
49898,4,22,1,0,0,3,36,4.0,6,1,0,60,1
57877,8,15,1,1,0,1,41,5.0,4,1,0,81,1
66728,8,28,1,1,0,1,29,3.0,4,1,0,74,1
8619,6,8,1,1,1,1,28,5.0,4,1,0,84,1
57190,4,22,1,1,0,1,36,4.0,8,1,0,61,1
49334,7,22,1,1,0,1,28,5.0,4,1,0,49,1
29424,4,15,2,1,0,1,38,5.0,7,0,0,75,1
69825,2,2,2,1,0,1,50,5.0,16,1,0,45,1
26720,0,27,1,1,1,1,31,3.0,3,1,0,97,1
36686,7,31,1,1,0,1,35,4.0,7,1,0,59,1
43432,8,15,1,1,1,3,32,3.0,4,1,0,77,1
15066,5,22,2,1,1,1,42,3.0,17,0,0,82,1
22544,1,28,1,1,0,2,30,3.0,7,0,0,89,1
49375,4,2,1,0,1,1,41,3.0,10,0,0,72,1
27795,7,32,1,1,1,1,29,2.0,9,0,0,65,1
67278,1,4,2,1,0,1,32,3.0,5,0,0,74,1
23398,7,2,1,1,0,1,47,5.0,16,0,0,64,1
63336,7,10,2,1,1,1,42,5.0,12,1,0,50,1
27878,7,7,1,1,0,1,37,5.0,4,1,0,49,1
29696,8,2,0,1,1,4,24,,1,0,0,83,1
9149,4,4,1,0,0,1,31,5.0,2,1,0,55,1
46785,4,32,1,0,0,1,33,2.0,3,1,0,58,1
66286,4,13,2,1,1,1,45,3.0,8,0,0,73,1
52595,8,10,1,1,0,1,32,5.0,5,0,0,81,1
59010,0,15,1,1,1,1,33,5.0,7,1,1,91,1
45103,1,22,1,1,1,1,27,5.0,3,0,0,92,1
3063,7,2,2,1,1,1,33,5.0,6,0,1,93,1
3801,5,23,2,0,1,1,33,3.0,6,0,0,86,1
47421,2,22,2,1,0,1,37,5.0,11,1,0,93,1
29711,7,22,1,1,1,2,27,,1,0,0,85,1
51984,6,27,2,1,1,1,33,5.0,4,0,0,88,1
15612,5,7,1,0,1,1,30,2.0,4,1,0,68,1
25503,8,7,1,1,0,1,26,3.0,2,0,0,86,1
29365,1,2,1,1,1,1,27,3.0,3,1,0,59,1
42509,7,3,1,1,0,1,29,3.0,7,1,1,48,1
67356,7,27,1,1,0,1,30,3.0,2,1,0,48,1
63459,8,27,1,0,1,1,27,5.0,2,1,0,79,1
9229,0,22,1,1,0,1,32,5.0,7,0,0,83,1
63045,4,22,2,0,0,1,40,5.0,4,0,0,73,1
32412,7,1,1,1,1,1,33,5.0,5,1,0,54,1
68715,7,22,1,1,1,1,28,,1,1,0,49,1
22547,1,28,1,0,0,1,30,,1,1,0,59,1
55864,5,2,1,0,2,1,30,,1,1,1,71,1
73130,0,22,1,0,1,1,37,5.0,8,1,0,90,1
25097,8,13,2,0,0,2,37,5.0,3,1,0,86,1
58270,0,7,1,1,1,1,39,3.0,13,0,0,82,1
66962,4,22,2,1,0,1,50,5.0,18,0,0,74,1
56227,4,13,1,1,0,1,29,3.0,3,1,0,60,1
46759,5,4,1,0,0,1,29,5.0,2,1,0,73,1
32163,8,13,1,1,0,1,35,5.0,5,1,1,80,1
74954,7,2,1,1,1,1,31,5.0,7,1,0,53,1
59050,4,22,1,1,1,1,35,5.0,9,1,0,59,1
59969,4,16,2,1,0,1,34,5.0,8,1,1,87,1
30674,7,2,1,1,0,1,34,4.0,6,1,0,46,1
6398,8,4,1,0,0,1,28,3.0,2,1,0,80,1
49561,8,7,1,1,0,1,33,5.0,4,0,0,82,1
17071,0,2,1,1,1,4,33,4.0,7,0,0,82,1
24441,0,7,2,1,1,1,41,4.0,11,1,0,87,1
72925,7,13,1,0,1,1,39,4.0,7,1,0,51,1
6608,0,22,1,1,1,2,30,5.0,4,1,0,86,1
48108,5,2,1,0,1,1,58,4.0,25,1,0,67,1
75108,8,7,1,0,1,1,43,2.0,2,1,0,75,1
36776,8,23,1,1,2,1,29,5.0,3,0,0,80,1
26187,8,13,1,1,1,1,29,3.0,6,1,0,78,1
14787,8,2,1,1,0,1,28,,1,1,0,84,1
29981,5,7,2,0,0,1,34,5.0,3,1,0,72,1
16675,0,15,2,1,0,1,31,5.0,7,1,0,81,1
26694,4,22,2,1,0,1,42,3.0,15,1,0,59,1
69559,4,32,1,1,1,1,34,3.0,10,1,0,59,1
56043,8,2,1,1,1,2,42,3.0,10,1,0,82,1
37945,5,2,1,0,0,1,37,5.0,4,1,0,73,1
59658,4,2,2,1,0,1,54,3.0,23,1,0,59,1
15383,0,22,1,1,0,2,30,5.0,4,0,0,85,1
69401,8,13,2,0,1,1,36,3.0,4,0,0,83,1
37743,7,7,1,1,0,1,26,3.0,2,0,0,59,1
23744,4,32,2,0,1,1,42,5.0,12,0,0,73,1
36731,7,15,1,1,0,1,40,3.0,9,1,0,50,1
67358,7,2,2,1,0,1,39,3.0,9,0,0,62,1
1491,4,3,2,1,0,1,37,3.0,10,1,0,92,1
30339,8,22,1,1,0,2,28,4.0,3,1,0,78,1
30267,7,27,1,1,0,3,30,3.0,2,1,0,52,1
64684,7,7,1,1,0,2,40,5.0,4,0,1,63,1
34941,8,7,1,1,1,1,26,5.0,2,0,0,80,1
60356,8,2,1,1,0,1,60,5.0,9,0,1,80,1
8928,7,4,2,1,0,1,36,3.0,2,0,0,65,1
9695,7,2,2,1,1,1,40,3.0,11,1,0,49,1
43338,7,13,1,1,0,1,29,,1,1,0,50,1
13337,4,13,1,1,1,1,35,5.0,7,1,1,91,1
75021,4,22,2,1,1,1,37,3.0,3,1,1,58,1
37087,6,27,1,1,0,2,32,,1,1,0,86,1
13635,4,15,1,1,0,1,33,3.0,5,1,0,63,1
61407,2,2,0,1,1,1,24,,1,1,0,49,1
63314,5,30,1,0,0,1,32,4.0,9,1,0,97,1
32934,7,2,1,1,1,1,30,4.0,3,1,0,50,1
41095,4,31,2,0,1,2,34,5.0,5,0,0,66,1
40202,4,19,1,1,1,2,39,3.0,9,0,0,71,1
54923,0,2,1,1,0,1,32,3.0,6,1,0,85,1
54096,7,7,2,1,1,2,43,3.0,12,1,0,48,1
8625,7,2,1,1,0,1,41,5.0,11,0,0,66,1
18706,7,7,1,1,0,1,31,5.0,5,1,0,49,1
23146,0,31,1,0,0,1,30,3.0,3,1,0,90,1
51151,4,27,2,1,0,1,46,3.0,17,0,0,69,1
45138,7,13,1,1,1,1,37,3.0,4,1,0,52,1
56610,8,17,1,0,0,1,29,5.0,2,0,0,89,1
28771,7,27,2,0,0,2,36,4.0,7,1,0,89,1
14737,7,27,1,0,0,1,28,4.0,3,1,0,48,1
3268,7,13,1,1,1,1,33,4.0,6,0,0,61,1
72884,7,2,1,1,0,2,31,5.0,5,0,0,60,1
64249,4,4,2,1,0,1,47,3.0,6,0,1,76,1
22617,7,14,2,1,1,1,40,5.0,5,1,0,51,1
19915,7,2,1,0,0,1,32,5.0,3,1,0,49,1
15539,8,2,2,1,0,1,49,5.0,18,1,0,75,1
30798,2,22,2,1,0,1,32,5.0,7,1,0,50,1
72656,7,25,2,1,1,1,42,5.0,12,1,0,45,1
27576,5,2,1,0,1,1,34,3.0,9,0,0,83,1
45357,8,27,1,1,0,1,25,4.0,3,1,1,96,1
55100,4,22,1,0,1,1,33,5.0,7,1,0,64,1
6354,4,2,2,0,0,1,40,4.0,6,1,0,71,1
4135,7,13,1,1,0,1,39,4.0,12,1,0,62,1
59389,5,2,2,1,0,2,60,5.0,32,1,0,69,1
71080,7,11,1,1,1,1,34,5.0,2,1,0,54,1
38373,8,7,2,1,1,1,37,5.0,5,1,1,97,1
47374,8,2,1,1,2,1,48,5.0,6,1,0,84,1
61054,5,11,1,0,1,1,32,1.0,5,1,0,71,1
33187,2,2,2,1,0,1,35,3.0,4,1,1,49,1
125,4,4,2,1,0,1,48,3.0,20,1,0,59,1
1303,8,7,1,1,0,1,32,2.0,8,0,0,91,1
22860,7,32,1,1,0,1,29,3.0,4,1,0,50,1
30567,7,4,2,1,1,1,39,3.0,7,0,0,64,1
69972,4,22,1,1,1,1,35,3.0,5,1,0,60,1
54250,8,5,1,1,0,1,33,5.0,4,1,0,81,1
11872,4,23,2,0,0,1,34,5.0,2,1,0,61,1
62743,0,29,1,1,1,1,28,5.0,6,1,1,92,1
474,7,22,1,1,0,1,36,5.0,7,1,0,52,1
61897,1,7,0,1,0,1,24,3.0,2,0,0,73,1
34807,5,2,2,1,0,1,38,5.0,7,1,0,68,1
68302,0,22,2,1,0,2,35,5.0,9,1,0,86,1
71951,4,26,1,1,1,1,32,3.0,4,1,0,60,1
36017,7,12,1,1,0,1,26,4.0,1,1,0,96,1
38240,5,13,1,1,0,1,27,5.0,5,1,0,95,1
49756,5,23,1,0,0,1,35,5.0,7,1,0,71,1
30117,5,2,2,1,0,1,56,3.0,29,1,0,90,1
53547,5,7,2,1,1,1,41,4.0,11,1,0,71,1
23474,8,16,1,0,1,2,27,4.0,5,1,0,81,1
7358,8,2,1,1,2,1,31,3.0,2,1,0,91,1
54300,5,23,2,1,0,1,35,5.0,3,1,0,71,1
76653,5,26,0,1,1,1,25,5.0,2,1,0,74,1
38152,5,2,1,0,1,1,26,5.0,4,1,0,70,1
52850,4,17,1,1,0,1,26,5.0,2,0,0,72,1
65874,7,15,1,1,1,2,30,3.0,5,1,0,51,1
21108,4,13,1,0,0,2,38,4.0,11,1,0,60,1
12171,0,4,1,1,1,1,33,3.0,6,0,0,82,1
74985,8,7,1,0,0,1,28,5.0,3,0,0,92,1
4431,4,2,1,0,0,1,37,5.0,5,0,0,76,1
52971,4,22,1,1,0,1,28,3.0,3,1,0,89,1
25006,2,11,1,1,0,1,28,5.0,2,1,0,45,1
24883,4,1,1,1,1,1,27,3.0,3,1,0,65,1
51443,4,13,2,1,0,1,50,5.0,8,1,0,61,1
40701,7,22,1,1,1,2,35,5.0,8,0,1,91,1
74172,1,26,2,1,0,1,35,5.0,10,0,0,70,1
65862,4,22,2,1,0,2,34,5.0,8,0,0,73,1
43506,4,3,2,1,0,1,34,5.0,8,1,0,62,1
61801,4,22,1,1,1,2,34,5.0,3,1,0,60,1
13395,8,4,1,1,0,1,29,5.0,5,1,0,77,1
3098,5,2,2,0,0,1,45,5.0,8,1,0,93,1
48372,7,2,2,1,1,1,34,5.0,5,0,1,66,1
287,7,22,1,1,1,1,22,,1,0,0,62,1
31512,7,30,1,1,0,1,34,3.0,6,1,0,47,1
9333,4,13,1,1,0,3,37,5.0,8,0,0,68,1
8735,8,2,1,1,0,1,38,4.0,3,0,1,88,1
72541,5,17,1,0,0,1,30,3.0,5,1,0,72,1
62329,5,2,1,1,0,1,48,3.0,16,0,0,84,1
55518,4,7,2,1,0,1,46,5.0,16,0,0,75,1
45134,5,7,2,0,1,1,36,5.0,9,0,0,81,1
41547,7,2,1,1,0,2,25,5.0,2,1,0,50,1
39760,4,2,1,1,0,1,49,5.0,4,1,0,59,1
59455,5,17,1,0,0,1,48,4.0,19,1,0,83,1
78115,8,27,1,1,1,1,28,5.0,3,1,0,98,1
4339,3,2,1,1,0,1,28,5.0,2,1,0,56,1
26827,7,17,1,1,1,1,28,,1,1,0,54,1
26506,4,18,1,0,0,1,30,5.0,6,1,0,61,1
36842,4,15,1,1,1,1,28,5.0,2,0,1,72,1
40158,1,26,1,1,0,1,27,,1,1,0,58,1
46749,7,28,1,1,0,1,36,5.0,5,0,0,61,1
23346,0,22,1,1,0,1,26,,1,0,0,80,1
61279,0,1,2,1,0,1,35,4.0,8,0,0,85,1
39420,1,19,1,1,0,1,33,5.0,7,1,0,65,1
37408,4,11,1,1,0,2,30,5.0,3,0,1,98,1
14328,1,7,1,0,1,1,29,3.0,2,0,0,72,1
65212,7,16,2,1,0,1,35,3.0,6,0,0,61,1
3363,3,22,1,1,0,1,31,,1,1,0,60,1
26042,8,25,1,1,0,1,29,5.0,8,1,0,81,1
68151,8,22,1,0,0,2,34,5.0,9,0,0,84,1
72907,7,25,2,1,1,1,32,2.0,5,1,0,48,1
1888,7,4,2,1,1,1,49,4.0,6,1,0,64,1
56318,5,2,2,0,1,1,44,3.0,6,1,0,69,1
36865,8,13,2,1,1,1,31,2.0,7,1,0,79,1
14006,7,13,2,1,0,1,40,5.0,2,0,0,72,1
58761,0,22,1,1,0,1,30,5.0,3,1,0,91,1
47476,2,2,1,0,0,1,31,3.0,5,0,0,58,1
35367,7,4,1,1,0,1,32,3.0,6,0,0,57,1
35684,7,7,1,1,0,1,25,5.0,3,1,0,50,1
37060,7,14,1,1,0,1,27,5.0,3,1,0,45,1
51039,8,31,2,0,0,1,32,4.0,5,1,0,82,1
38897,7,7,1,0,0,1,31,3.0,6,0,0,64,1
37466,5,22,2,1,0,1,37,5.0,2,1,0,68,1
57318,7,25,2,0,0,1,34,5.0,3,1,0,53,1
37283,0,22,1,1,2,2,31,3.0,7,1,0,86,1
78001,5,2,1,0,0,1,54,3.0,12,1,0,68,1
50563,5,13,1,1,0,1,42,5.0,15,0,0,82,1
55710,0,28,1,1,1,1,34,3.0,6,1,0,86,1
8889,6,11,1,1,1,1,31,3.0,4,1,0,81,1
31803,5,23,1,0,1,1,33,5.0,3,1,1,69,1
17815,8,2,0,1,0,3,25,5.0,2,0,0,91,1
42081,7,15,1,0,1,1,36,3.0,7,1,0,54,1
76256,4,33,1,1,0,1,27,5.0,4,1,0,56,1
17006,4,7,2,0,0,1,35,3.0,10,1,0,63,1
11560,7,22,1,1,1,1,31,5.0,2,1,0,95,1
18475,7,22,1,0,1,1,27,5.0,3,1,0,49,1
46814,5,13,2,1,1,1,36,3.0,9,0,1,79,1
68818,7,25,2,0,1,1,36,5.0,3,1,0,58,1
38374,7,23,2,0,1,1,37,5.0,8,1,0,47,1
11902,0,2,1,0,0,3,27,5.0,4,1,0,90,1
47063,8,7,1,1,0,1,29,5.0,2,1,0,80,1
50659,4,24,1,0,0,1,31,5.0,5,1,1,60,1
14521,1,30,1,0,1,1,28,4.0,4,1,0,58,1
78004,1,13,1,1,0,1,36,4.0,10,1,0,59,1
50203,0,22,1,1,0,2,27,5.0,5,1,0,86,1
18772,0,22,1,1,1,1,28,1.0,4,0,0,86,1
72334,4,4,1,1,0,1,38,5.0,11,1,0,62,1
72318,0,28,2,1,0,1,32,5.0,3,1,0,85,1
62224,7,2,1,1,1,1,40,5.0,10,1,0,50,1
36128,4,7,2,1,0,1,39,5.0,10,1,0,58,1
69887,8,17,1,0,0,1,29,3.0,7,1,1,79,1
16698,8,27,2,1,0,1,39,3.0,5,1,0,81,1
6165,4,2,2,1,1,1,39,5.0,4,0,0,72,1
17010,8,7,1,0,0,1,32,3.0,6,0,0,81,1
1378,8,31,1,1,0,1,36,4.0,7,1,0,91,1
26466,4,7,1,1,1,1,32,5.0,4,1,0,58,1
40107,8,7,1,1,0,2,45,3.0,4,0,0,80,1
12314,5,8,2,0,0,1,33,3.0,4,1,0,67,1
74997,0,26,1,1,0,1,41,3.0,4,0,0,86,1
43968,7,2,1,1,0,3,29,3.0,2,1,1,92,1
57224,4,34,2,0,1,1,34,3.0,6,0,0,70,1
7239,8,23,1,1,1,1,26,3.0,2,1,0,81,1
54893,8,2,2,0,0,1,36,5.0,10,1,0,78,1
50489,0,22,1,1,1,2,28,,1,0,0,89,1
61393,4,27,1,1,0,1,40,4.0,9,1,0,61,1
66482,4,10,1,1,1,1,30,2.0,6,1,0,60,1
740,5,20,1,0,0,1,28,,1,1,0,70,1
75992,7,22,1,1,0,1,26,4.0,2,1,0,51,1
53592,4,4,1,1,1,1,39,5.0,8,1,0,90,1
41505,5,31,1,0,1,1,39,5.0,6,1,0,65,1
64339,1,20,1,1,1,1,31,5.0,4,1,0,61,1
72781,8,17,1,0,0,1,30,3.0,4,0,0,88,1
20083,8,26,2,1,0,1,52,5.0,7,1,0,81,1
27062,0,26,1,1,0,1,30,5.0,3,1,0,85,1
17178,0,7,2,1,1,1,35,5.0,8,1,0,87,1
73566,4,28,2,1,0,1,32,4.0,4,1,0,57,1
